topic_id,title,topic_url,slug,views,reply_count,last_posted_at,bumped_at,created_at,last_poster_username,tags,category_slug
8616,Chainlit: CoT 시각화를 지원하는 대화형 AI 애플리케이션 구축 프레임워크,https://discuss.pytorch.kr/t/chainlit-cot-ai/8616,chainlit-cot-ai,470,0,2026-01-07T09:30:54.992Z,2026-01-07T09:30:54.992Z,2026-01-07T09:30:54.992Z,9bow,visualization-tool|chain-of-thought|web-ui|webapp|streamlit|gradio|chainlit,news
8612,MirrorMate: 거울 속에 상주하는 AI와 대화하고 교감하는 개인화된 반려 AI(AI Companion) 프로젝트,https://discuss.pytorch.kr/t/mirrormate-ai-ai-ai-companion/8612,mirrormate-ai-ai-ai-companion,735,0,2026-01-07T03:30:39.753Z,2026-01-07T03:30:39.753Z,2026-01-07T03:30:39.753Z,9bow,self-hosted|magicmirror|mirrormate|ai-companion,news
8603,GeoAI: 지리공간(Geospatial) 데이터 분석/처리 및 시각화를 위한 Python 라이브러리,https://discuss.pytorch.kr/t/geoai-geospatial-python/8603,geoai-geospatial-python,388,0,2026-01-06T09:30:15.337Z,2026-01-06T09:30:15.337Z,2026-01-06T09:30:15.337Z,9bow,geospatial-ai|torchgeo|maplibre|leafmap|pytorch-lightning|tiling-system|coordinate-reference-system|geoai,news
8601,[GN] Claude Code 창시자 Boris Cherny가 Claude Code를 사용하는 방법,https://discuss.pytorch.kr/t/gn-claude-code-boris-cherny-claude-code/8601,gn-claude-code-boris-cherny-claude-code,3780,0,2026-01-06T01:30:27.116Z,2026-01-06T01:30:27.116Z,2026-01-06T01:30:27.116Z,9bow,geeknews|claude-code|howto|boris-cherny,news
8586,"Oh My OpenCode: 다수의 SubAgent 및 도구들을 활용하는, OpenCode를 위한 All-in-One 플러그인",https://discuss.pytorch.kr/t/oh-my-opencode-subagent-opencode-all-in-one/8586,oh-my-opencode-subagent-opencode-all-in-one,11623,0,2026-01-05T03:30:13.467Z,2026-01-05T03:30:13.467Z,2026-01-05T03:30:13.467Z,9bow,code-agent|vibe-coding|coding-assistant|agent-harness|opencode|oh-my-opencode|alien-tools,news
8587,[2025/12/29 ~ 2026/01/04] 이번 주에 살펴볼 만한 AI/ML 논문 모음,https://discuss.pytorch.kr/t/2025-12-29-2026-01-04-ai-ml/8587,2025-12-29-2026-01-04-ai-ml,926,0,2026-01-04T21:30:18.390Z,2026-01-04T21:30:18.390Z,2026-01-04T21:30:18.390Z,9bow,paper|ai-ml-papers-of-the-week|vibe-coding|rl-with-verifiable-rewards|stepfun|manifold-constrained-hyper-connections|hyper-connections|science-context-protocol|step-deepresearch|attention-is-not-what-you-need|grassmann-flows|reponavigator|sophia|system-3-architecture|vl-jepa|joint-embedding-predictive-architecture|universal-reasoning-model|universal-transformers|ai-agent-use-for-coding,news
8585,Skill Seekers: 문서 및 GitHub 저장소 등을 Claude 및 코딩 에이전트용 스킬(Skill) 패키지로 변환하는 도구,https://discuss.pytorch.kr/t/skill-seekers-github-claude-skill/8585,skill-seekers-github-claude-skill,3713,0,2026-01-04T03:30:12.924Z,2026-01-04T03:30:12.924Z,2026-01-04T03:30:12.924Z,9bow,claude-code|model-context-protocol|code-agent|vibe-coding|coding-assistant|mcp-server|claude-skills|skills|ide-extension|skill-seekers,news
8584,"History LLMs: 사후 확증 편향 제거를 목표로, 과거 특정 시점까지 지식을 고정한 LLM",https://discuss.pytorch.kr/t/history-llms-llm/8584,history-llms-llm,310,0,2026-01-06T01:54:14.932Z,2026-01-06T01:54:14.932Z,2026-01-03T03:30:18.224Z,JunHan_Zang,ranke-4b|ranke|hindsight-contamination|history-llms,news
8583,[GN⁺] 2025년 LLM 총정리: 추론·에이전트·코딩 에이전트의 해 (feat. django 개발자 Simon Willison),https://discuss.pytorch.kr/t/gn-2025-llm-feat-django-simon-willison/8583,gn-2025-llm-feat-django-simon-willison,587,0,2026-01-02T09:30:01.864Z,2026-01-02T09:30:01.864Z,2026-01-02T09:30:01.864Z,9bow,vibe-coding|coding-assistant|context-engineering|vibe-engineering|context-rot|simon-willison|2025-llm-year-in-review|slopsquatting,news
8578,DeepTutor: LLM 기반의 심층 학습 및 연구를 위한 멀티 에이전트 프레임워크 (feat. HKUDS),https://discuss.pytorch.kr/t/deeptutor-llm-feat-hkuds/8578,deeptutor-llm-feat-hkuds,535,0,2026-01-02T03:30:29.891Z,2026-01-02T03:30:29.891Z,2026-01-02T03:30:29.891Z,9bow,deep-research|hkuds|deeptutor,news
8568,Tokenflood: LLM의 성능 및 안정성 테스트 및 LLM 서비스 거부(DoS) 시뮬레이션을 위한 프레임워크,https://discuss.pytorch.kr/t/tokenflood-llm-llm-dos/8568,tokenflood-llm-llm-dos,150,0,2026-01-01T09:30:46.948Z,2026-01-01T09:30:46.948Z,2026-01-01T09:30:46.948Z,9bow,denial-of-wallet|llm-dos|load-testing-framework|tokenflood,news
8570,Mysti: 멀티 에이전트 AI 코딩 팀을 구성해주는 VS Code 확장 (Claude + Codex + Gemini + Copilot),https://discuss.pytorch.kr/t/mysti-ai-vs-code-claude-codex-gemini-copilot/8570,mysti-ai-vs-code-claude-codex-gemini-copilot,921,0,2026-01-01T03:30:58.671Z,2026-01-01T03:30:58.671Z,2026-01-01T03:30:58.671Z,9bow,vibe-coding|coding-assistant|vscode|deepmyst|mysti,news
8573,Truthound: Zero-Configuration 데이터 검증 — 설정 없이 시작하는 데이터 품질 프레임워크,https://discuss.pytorch.kr/t/truthound-zero-configuration/8573,truthound-zero-configuration,170,2,2026-01-01T08:58:52.235Z,2026-01-01T08:58:52.235Z,2025-12-31T12:30:57.711Z,9bow,,news
8567,Tesslate Studio: 로컬 호스팅이 가능한 오픈소스 AI 풀스택 개발 플랫폼,https://discuss.pytorch.kr/t/tesslate-studio-ai/8567,tesslate-studio-ai,315,0,2025-12-31T09:30:56.397Z,2025-12-31T09:30:56.397Z,2025-12-31T09:30:56.397Z,9bow,webapp|self-hosted|no-code|text-to-webapp|tframex|infrastructure-first|tesslate-studio,news
8555,agent.cpp: Mozilla AI가 공개한 C++ 기반의 경량 로컬 LLM 에이전트 프레임워크,https://discuss.pytorch.kr/t/agent-cpp-mozilla-ai-c-llm/8555,agent-cpp-mozilla-ai-c-llm,470,0,2025-12-31T03:30:19.444Z,2025-12-31T03:30:19.444Z,2025-12-31T03:30:19.444Z,9bow,agent-framework|llama-cpp|cpp|mozilla-ai|agent-cpp,news
8546,Vibe Kanban: AI 코딩 에이전트 오케스트레이션 및 협업을 위한 오픈소스 플랫폼,https://discuss.pytorch.kr/t/vibe-kanban-ai/8546,vibe-kanban-ai,1079,0,2025-12-30T03:30:33.051Z,2025-12-30T03:30:33.051Z,2025-12-30T03:30:33.051Z,9bow,code-agent|vibe-coding|coding-assistant|web-ui|multi-agent-orchestration|vibe-kanban,news
8541,실리콘밸리 VC a16z가 정리한 2026년의 주요 전망(Big Ideas 2026) 시리즈 정리,https://discuss.pytorch.kr/t/vc-a16z-2026-big-ideas-2026/8541,vc-a16z-2026-big-ideas-2026,2020,0,2025-12-29T21:30:49.466Z,2025-12-29T21:30:49.466Z,2025-12-29T21:30:49.466Z,9bow,report|a16z|ai-application|crypto|ai-trend-report|new-year|ai-native-data-stack|agent-native-infrastructure|big-ideas|big-ideas-2026,news
8549,[GN] AI를 비용 낭비 없이 운영하기 위한 실전 통합 모범 사례,https://discuss.pytorch.kr/t/gn-ai/8549,gn-ai,367,0,2025-12-29T09:30:42.942Z,2025-12-29T09:30:42.942Z,2025-12-29T09:30:42.942Z,9bow,geeknews|llm-in-production|ai-best-practices,news
8545,NodeNest: 학습 내용을 지식 그래프 형태로 시각화하여 학습을 돕는 오픈소스 AI 튜터,https://discuss.pytorch.kr/t/nodenest-ai/8545,nodenest-ai,2004,0,2025-12-29T03:30:49.470Z,2025-12-29T03:30:49.470Z,2025-12-29T03:30:49.470Z,9bow,knowledge-graph|visualization|mindmap|ai-tutor|visual-learning|nodenest,news
8537,[2025/12/22 ~ 28] 이번 주에 살펴볼 만한 AI/ML 논문 모음,https://discuss.pytorch.kr/t/2025-12-22-28-ai-ml/8537,2025-12-22-28-ai-ml,1319,0,2025-12-28T21:30:13.551Z,2025-12-28T21:30:13.551Z,2025-12-28T21:30:13.551Z,9bow,paper|survey-paper|ai-ml-papers-of-the-week|self-supervised|worldplay|jacobi-forcing|qttt|4d-rgpt|nepa|quco-rag|dynamic-rag|perceptual-4d-distillation|h-neurons|model-first-reasoning-llm-agents|reasoning-agent|stabilizing-reinforcement-learning|causal-parallel-decoding|multi-token-generation|llm-harms|model-first-reasoning,news
8535,"CUDA Tile: NVIDIA가 제시하는 차세대 타일(Tile) 기반 GPU 프로그래밍 (feat. cuTile Python, Tile IR, TileGym)",https://discuss.pytorch.kr/t/cuda-tile-nvidia-tile-gpu-feat-cutile-python-tile-ir-tilegym/8535,cuda-tile-nvidia-tile-gpu-feat-cutile-python-tile-ir-tilegym,413,0,2025-12-28T03:30:16.954Z,2025-12-28T03:30:16.954Z,2025-12-28T03:30:16.954Z,9bow,nvidia|cuda|gpu-kernel|cutile-python|tilegym|tile-ir|mlir|cuda-tile,news
8533,Profile-to-PEFT(P2P): Hypernetwork를 통한 대규모 언어 모델(LLM)의 빠른 개인화(Personalization)에 대한 연구,https://discuss.pytorch.kr/t/profile-to-peft-p2p-hypernetwork-llm-personalization/8533,profile-to-peft-p2p-hypernetwork-llm-personalization,243,0,2025-12-27T03:30:45.040Z,2025-12-27T03:30:45.040Z,2025-12-27T03:30:45.040Z,9bow,text-to-lora|hypernetwork|one-peft-per-user|llm-personalization|llm-adaptation|p2p|profile-to-peft|personalization,news
8534,Greed.js: WebGPU 가속을 지원하는 브라우저 기반 PyTorch 실행 엔진,https://discuss.pytorch.kr/t/greed-js-webgpu-pytorch/8534,greed-js-webgpu-pytorch,173,0,2025-12-26T10:30:23.587Z,2025-12-26T10:30:23.587Z,2025-12-26T10:30:23.587Z,9bow,webgpu|web-ai|wasm|web-browser-based|webgpu-torch|pyodide|greed-js,news
8525,"DataFlow:scroll:: 데이터 중심 AI를 위한, LLM 기반 통합 데이터 준비 및 워크플로우 자동화 프레임워크 기술 문서 리뷰",https://discuss.pytorch.kr/t/dataflow-ai-llm/8525,dataflow-ai-llm,475,0,2025-12-26T05:30:00.000Z,2025-12-26T05:30:00.000Z,2025-12-26T05:30:00.000Z,9bow,paper|data-platform|data-pipeline|data-centric|data-framework|dataflow|data-workflow,news
8524,"DataFlow:github:: 데이터 중심 AI를 위한, LLM 기반 통합 데이터 준비 및 워크플로우 자동화 프레임워크 소개",https://discuss.pytorch.kr/t/dataflow-ai-llm/8524,dataflow-ai-llm,462,0,2025-12-25T21:30:30.627Z,2025-12-25T21:30:30.627Z,2025-12-25T21:30:30.627Z,9bow,workflow|data-platform|data-pipeline|data-centric|data-framework|dataflow,news
8522,"Zagi: Claude Code / Cursor / Copilot 등, AI 에이전트를 위한 Git 클라이언트",https://discuss.pytorch.kr/t/zagi-claude-code-cursor-copilot-ai-git/8522,zagi-claude-code-cursor-copilot-ai-git,283,0,2025-12-25T09:30:01.688Z,2025-12-25T09:30:01.688Z,2025-12-25T09:30:01.688Z,9bow,git-based|git-for-agents|git-client-alternative|git-client|zagi,news
8512,"Wharton 생성형 AI 연구실의 프롬프트에 대한 연구(Prompting Science Report) 1~4편: 프롬프트 엔지니어링, CoT, 동기부여, 페르소나 부여",https://discuss.pytorch.kr/t/wharton-ai-prompting-science-report-1-4-cot/8512,wharton-ai-prompting-science-report-1-4-cot,455,0,2025-12-25T03:30:39.351Z,2025-12-25T03:30:39.351Z,2025-12-25T03:30:39.351Z,9bow,paper|vibe-coding|prompt-engineering|chain-of-thought|myth-busting|expert-persona-prompting|emotional-incentives|prompting-science-report-series|generative-ai-labs|wharton-school,news
8507,CandleView: AI 기능이 통합된 금융 시계열 데이터 시각화 및 렌더링 엔진 (feat. 캔들스틱 차트),https://discuss.pytorch.kr/t/candleview-ai-feat/8507,candleview-ai-feat,366,0,2025-12-24T21:30:32.743Z,2025-12-24T21:30:32.743Z,2025-12-24T21:30:32.743Z,9bow,visualization-tool|web-ui|time-series|react|chart-library|candleview,news
8494,NitroGen: 인터넷 규모의 비디오 게임 데이터셋 및 이를 기반으로 학습한 파운데이션 에이전트 (feat. NVIDIA),https://discuss.pytorch.kr/t/nitrogen-feat-nvidia/8494,nitrogen-feat-nvidia,181,0,2025-12-24T09:30:40.290Z,2025-12-24T09:30:40.290Z,2025-12-24T09:30:40.290Z,9bow,,news
8501,[GN⁺] 2025년 말에 돌아본 AI에 대한 고찰 (feat. redis 개발자 antirez),https://discuss.pytorch.kr/t/gn-2025-ai-feat-redis-antirez/8501,gn-2025-ai-feat-redis-antirez,657,0,2025-12-24T04:00:38.416Z,2025-12-24T04:00:38.416Z,2025-12-24T04:00:38.416Z,9bow,geeknews|llm|vibe-coding|antirez|stochastic-parrots|2025-review,news
8495,CUGA(ConfigUrable Generalist Agent): 엔터프라이즈 환경을 위한 오픈소스 AI 에이전트 프레임워크,https://discuss.pytorch.kr/t/cuga-configurable-generalist-agent-ai/8495,cuga-configurable-generalist-agent-ai,230,0,2025-12-24T03:30:31.433Z,2025-12-24T03:30:31.433Z,2025-12-24T03:30:31.433Z,9bow,agent-framework|agent|ibm|configurable-generalist-agent|cuga,news
8492,"Anthropic, AI 행동 평가를 위한 자동화된 오픈소스 프레임워크 Bloom 공개",https://discuss.pytorch.kr/t/anthropic-ai-bloom/8492,anthropic-ai-bloom,410,0,2025-12-23T21:30:59.089Z,2025-12-23T21:30:59.089Z,2025-12-23T21:30:59.089Z,9bow,anthropic|llm-evaluation|evaluation-tool|evaluation-framework|model-evaluation|bloom|automated-behavioral-evaluations|automated-evaluation,news
8493,"ZhiphuAI(Z.AI), 코딩/추론/에이전트 실행 등에서 성능을 개선한 GLM-4.7 공개",https://discuss.pytorch.kr/t/zhiphuai-z-ai-glm-4-7/8493,zhiphuai-z-ai-glm-4-7,672,0,2025-12-23T10:30:14.256Z,2025-12-23T10:30:14.256Z,2025-12-23T10:30:14.256Z,9bow,agentic-coding|zhipu-ai|interleaved-thinking|preserved-thinking|glm-4-7,news
8478,OpenBB: 전 세계 금융 데이터를 하나로 연결하는 것을 목표로 하는 오픈소스 투자 리서치 플랫폼,https://discuss.pytorch.kr/t/openbb/8478,openbb,1333,0,2025-12-23T03:30:04.227Z,2025-12-23T03:30:04.227Z,2025-12-23T03:30:04.227Z,9bow,ai-for-finance|investment|openbb-workspace|odp|open-data-platform|openbb-platform,news
8477,WeKnora: 텐센트가 공개한 LLM 기반 오픈소스 심층 문서 이해 및 RAG 프레임워크,https://discuss.pytorch.kr/t/weknora-llm-rag/8477,weknora-llm-rag,4510,0,2025-12-22T21:30:28.848Z,2025-12-22T21:30:28.848Z,2025-12-22T21:30:28.848Z,9bow,rag|rag-framework|knowledge-graph|graphrag|react|weknora,news
8472,"vLLM팀, 실시간 음성 상호작용 등, 옴니모달(Omni-Modality) 모델 서빙을 위한 vLLM-Omni 공개",https://discuss.pytorch.kr/t/vllm-omni-modality-vllm-omni/8472,vllm-omni-modality-vllm-omni,682,0,2025-12-22T03:30:54.516Z,2025-12-22T03:30:54.516Z,2025-12-22T03:30:54.516Z,9bow,vllm|inference-framework|omni-modality|vllm-omni,news
8468,[2025/12/15 ~ 21] 이번 주에 살펴볼 만한 AI/ML 논문 모음,https://discuss.pytorch.kr/t/2025-12-15-21-ai-ml/8468,2025-12-15-21-ai-ml,4698,0,2025-12-21T21:30:25.875Z,2025-12-21T21:30:25.875Z,2025-12-21T21:30:25.875Z,9bow,paper|rag|ai-ml-papers-of-the-week|agent-memory|context-engineering|agentic-ai|diffusion-language-model|lmcache|continuous-latent-reasoning|salient-compressor-pretraining|visual-tokenizer|visual-tokenizer-pretraining|refusion|scaling-agent-system|aigne-framework|efficient-dlm|adaptation-of-agentic-ai,news
8467,[GN⁺] Andrej Karpathy의 2025년 LLM 연간 리뷰,https://discuss.pytorch.kr/t/gn-andrej-karpathy-2025-llm/8467,gn-andrej-karpathy-2025-llm,1446,0,2025-12-21T10:30:05.652Z,2025-12-21T10:30:05.652Z,2025-12-21T10:30:05.652Z,9bow,geeknews|claude-code|vibe-coding|andrej-karpathy|rl-with-verifiable-rewards|nano-banana|article|cursor|2025-llm-year-in-review|llm-gui|jagged-intelligence,news
8465,FunctionGemma: 함수 호출에 특화된 270M 규모의 On-Device 특화 모델 (feat. Google),https://discuss.pytorch.kr/t/functiongemma-270m-on-device-feat-google/8465,functiongemma-270m-on-device-feat-google,1002,0,2025-12-21T03:30:21.183Z,2025-12-21T03:30:21.183Z,2025-12-21T03:30:21.183Z,9bow,on-device|small-llm|gemma|on-device-ai|gemma-3|mobile-app|functiongemma,news
8459,"Helix: 생성형 AI 기반, 고품질의 더미 데이터를 서빙하는 모의 API 서버 (Mock Server)",https://discuss.pytorch.kr/t/helix-ai-api-mock-server/8459,helix-ai-api-mock-server,200,0,2025-12-20T03:30:17.878Z,2025-12-20T03:30:17.878Z,2025-12-20T03:30:17.878Z,9bow,helix|swagger|openapi|mocking-server,news
8455,Claude Code Viewer: 로컬 환경의 Claude Code를 Web에서 관리/사용할 수 있도록 돕는 Web Client,https://discuss.pytorch.kr/t/claude-code-viewer-claude-code-web-web-client/8455,claude-code-viewer-claude-code-web-web-client,421,0,2025-12-19T09:30:57.391Z,2025-12-19T09:30:57.391Z,2025-12-19T09:30:57.391Z,9bow,claude-code|web-ui|webapp|claude-code-viewer,news
8449,[GN⁺] AI의 진짜 초능력: 창조가 아닌 소비,https://discuss.pytorch.kr/t/gn-ai/8449,gn-ai,329,0,2025-12-19T03:30:14.713Z,2025-12-19T03:30:14.713Z,2025-12-19T03:30:14.713Z,9bow,,news
8444,구글 Opal과 ComfyUI의 놀라운 유사성-빅테크의 오픈소스 착취? 로컬 AI 창작에 대한 매복 공격?,https://discuss.pytorch.kr/t/opal-comfyui-ai/8444,opal-comfyui-ai,384,0,2025-12-18T10:43:11.289Z,2025-12-18T10:43:11.289Z,2025-12-18T10:43:11.169Z,18NAO,ai|파이토치|opensource|google,news
8443,Mini-SGLang: SGLang의 핵심을 담은 경량화 고성능 LLM 추론 프레임워크,https://discuss.pytorch.kr/t/mini-sglang-sglang-llm/8443,mini-sglang-sglang-llm,691,0,2025-12-18T09:30:29.332Z,2025-12-18T09:30:29.332Z,2025-12-18T09:30:29.332Z,9bow,llm-framework|llm-inference|inference-framework|llm-inference-serving|sglang|mini-sglang,news
8441,COMPL-AI: EU AI Act 등 규제 요구사항 준수 여부를 평가하기 위한 오픈소스 프레임워크,https://discuss.pytorch.kr/t/compl-ai-eu-ai-act/8441,compl-ai-eu-ai-act,142,0,2025-12-18T04:00:54.039Z,2025-12-18T04:00:54.039Z,2025-12-18T04:00:54.039Z,9bow,ai-act|llm-auditing|compl-ai|compliance-evaluation|ai-compliance|eu-ai-act,news
8440,DRAM 가격 급등에 대한 음모론: 서구의 계산된 무력? 로컬 AI 혁신에 대한 공격?,https://discuss.pytorch.kr/t/dram-ai/8440,dram-ai,261,0,2025-12-17T15:20:50.069Z,2025-12-17T15:20:50.069Z,2025-12-17T15:20:49.940Z,18NAO,ai|파이토치|opensource,news
8438,"🐻 LLM Pretraining의 새로운 시그널, Gumini-1B & 1.5B 오픈소스 공개",https://discuss.pytorch.kr/t/llm-pretraining-gumini-1b-1-5b/8438,llm-pretraining-gumini-1b-1-5b,2707,0,2025-12-17T14:26:41.377Z,2025-12-17T14:26:41.377Z,2025-12-17T10:28:17.943Z,9bow,llm,news
8437,"ModelPack: AI/ML 모델의 패키징/배포/실행을 위한 오픈소스 표준 (= AI 모델을 위한 Docker, feat. OCI)",https://discuss.pytorch.kr/t/modelpack-ai-ml-ai-docker-feat-oci/8437,modelpack-ai-ml-ai-docker-feat-oci,278,0,2025-12-19T02:34:19.019Z,2025-12-19T02:34:19.019Z,2025-12-17T09:30:28.758Z,JinKook_KIM,opensource|llm-deployment|cloud-native|generative-ai-infrastructure|model-spec|model-centric-infrastructure|model-packaging|open-container-initiative|cncf|modelpack,news
8433,[GN] AI가 UX 디자인을 어떻게 재편하고 있는가,https://discuss.pytorch.kr/t/gn-ai-ux/8433,gn-ai-ux,446,0,2025-12-17T04:00:35.468Z,2025-12-17T04:00:35.468Z,2025-12-17T04:00:35.468Z,9bow,geeknews|ui|ux|llm-ux,news
8435,Metis: ARM에서 개발 및 공개한 AI 기반 오픈소스 보안 코드 리뷰 도구,https://discuss.pytorch.kr/t/metis-arm-ai/8435,metis-arm-ai,219,0,2025-12-17T03:30:18.345Z,2025-12-17T03:30:18.345Z,2025-12-17T03:30:18.345Z,9bow,rag|ai-security|security-scanner|arm|static-application-security-testing|metis,news
8431,A2UI(Agent-to-User Interface): AI 에이전트와 사용자 간의 풍부하고 상호작용 가능한 UI 생성을 위한 프로토콜/표준,https://discuss.pytorch.kr/t/a2ui-agent-to-user-interface-ai-ui/8431,a2ui-agent-to-user-interface-ai-ui,3469,0,2025-12-16T21:30:12.903Z,2025-12-16T21:30:12.903Z,2025-12-16T21:30:12.903Z,9bow,google|protocol|agent-to-user-interface|a2ui|generative-user-interface,news
8430,KIRA(KRAFTON Intelligence Rookie Agent): 크래프톤이 공개한 개인용 AI 비서 (feat. Slack & Claude),https://discuss.pytorch.kr/t/kira-krafton-intelligence-rookie-agent-ai-feat-slack-claude/8430,kira-krafton-intelligence-rookie-agent-ai-feat-slack-claude,563,0,2025-12-16T12:30:00.000Z,2025-12-16T12:30:00.000Z,2025-12-16T12:30:00.000Z,9bow,model-context-protocol|claude|personal-assistant|macos-app|local-first|slack|proactive-agent|krafton|kira,news
8427,"AgentFS: AI 에이전트가 생성하는 파일, 상태, 도구 호출 기록 등을 관리하기 위한 파일 시스템 (feat. Turso)",https://discuss.pytorch.kr/t/agentfs-ai-feat-turso/8427,agentfs-ai-feat-turso,1310,0,2025-12-16T03:30:43.491Z,2025-12-16T03:30:43.491Z,2025-12-16T03:30:43.491Z,9bow,agent|sqlite|file-system|turso|agentfs,news
8421,PromptForge: AI 이미지 생성을 위한 시각적 프롬프트 관리 시스템,https://discuss.pytorch.kr/t/promptforge-ai/8421,promptforge-ai,448,0,2025-12-15T03:30:42.098Z,2025-12-15T03:30:42.098Z,2025-12-15T03:30:42.098Z,9bow,visualization-tool|webapp|visual-prompt-management-system|prompt-management|promptforge,news
8416,[2025/12/08 ~ 14] 이번 주에 살펴볼 만한 AI/ML 논문 모음,https://discuss.pytorch.kr/t/2025-12-08-14-ai-ml/8416,2025-12-08-14-ai-ml,838,0,2025-12-14T21:30:19.203Z,2025-12-14T21:30:19.203Z,2025-12-14T21:30:19.203Z,9bow,paper|survey-paper|ai-ml-papers-of-the-week|diffusion-transformer|test-time-scaling|agentic-llm|latentmas|ontoaxiom|ontology-learning|axiom-by-axiom|pixeldit|onethinker|ema-grpo|agents-in-production|beaver|deterministic-llm-verifier|terrain-diffusion|perlin-noise,news
8415,"BoxLite: AI 에이전트를 위한, 안전하고 가벼운 샌드박스 런타임 (no daemon, no dependencies)",https://discuss.pytorch.kr/t/boxlite-ai-no-daemon-no-dependencies/8415,boxlite-ai-no-daemon-no-dependencies,273,0,2025-12-14T03:30:25.838Z,2025-12-14T03:30:25.838Z,2025-12-14T03:30:25.838Z,9bow,sandbox|sandbox-for-ai-agents|sandbox-runtime|embeddable-virtual-machine-runetime|boxlite,news
8414,"mdflow: Markdown 형태로 프롬프트를 작성한 뒤, CLI 명령어처럼 실행할 수 있도록 하는 프로젝트",https://discuss.pytorch.kr/t/mdflow-markdown-cli/8414,mdflow-markdown-cli,314,0,2025-12-13T06:30:25.654Z,2025-12-13T06:30:25.654Z,2025-12-13T06:30:25.654Z,9bow,cli-tools|cli-agent|markdown|markdown-to-executable-ai-agent|mdflow,news
8403,"NeMo Guardrails: LLM의 확률적 불확실성을 통제하는, 프로그래밍 가능한 안전장치 (feat. NVIDIA)",https://discuss.pytorch.kr/t/nemo-guardrails-llm-feat-nvidia/8403,nemo-guardrails-llm-feat-nvidia,611,0,2025-12-11T21:30:46.315Z,2025-12-11T21:30:46.315Z,2025-12-11T21:30:46.315Z,9bow,rag|nvidia|langchain|llm-security|nemo|reducing-hallucination|guardrails|nvidia-nemo|llm-guardrails|nemo-guardrails,news
8402,claude-mem: Claude Code를 위한 영구적 기억(Memory) 플러그인,https://discuss.pytorch.kr/t/claude-mem-claude-code-memory/8402,claude-mem-claude-code-memory,3384,0,2025-12-12T07:35:00.009Z,2025-12-12T07:35:00.009Z,2025-12-11T09:30:57.560Z,mlops,claude-code|coding-assistant|agent-memory|claude-code-plugin|agent-memory-module|context-injection|claude-mem,news
8394,Grov: Claude Code의 기억 상실 문제를 해결하고 협업 효율을 높여주는 오픈소스 도구,https://discuss.pytorch.kr/t/grov-claude-code/8394,grov-claude-code,382,0,2025-12-19T11:29:24.140Z,2025-12-19T11:29:24.140Z,2025-12-11T03:30:34.513Z,G_K,claude-code|agent-memory|agent-memory-module|local-first|collective-ai-memory|grov,news
8400,RetryIX 프레임워크: 통합 이종 컴퓨팅을 향한 과감한 발걸음,https://discuss.pytorch.kr/t/retryix/8400,retryix,155,0,2025-12-11T02:39:50.943Z,2025-12-11T02:39:50.943Z,2025-12-11T02:39:50.811Z,18NAO,ai|파이토치,news
8395,NeurIPS 2025에서 최우수/차상위 논문상을 수상한 7편의 우수 논문 소개,https://discuss.pytorch.kr/t/neurips-2025-7/8395,neurips-2025-7,1997,0,2025-12-10T21:30:03.926Z,2025-12-10T21:30:03.926Z,2025-12-10T21:30:03.926Z,9bow,paper|neurips|runners-up-papers|best-paper-awards|why-diffusion-models-dont-memorize|self-supervised-rl|gated-attention|artificial-hivemind|neurips-2025,news
8387,Hashbrown: Angular와 React 기반 WebApp에 AI 기반 생성형 UI 기능을 쉽게 구현할 수 있는 오픈소스 프레임워크,https://discuss.pytorch.kr/t/hashbrown-angular-react-webapp-ai-ui/8387,hashbrown-angular-react-webapp-ai-ui,254,0,2025-12-10T09:30:04.260Z,2025-12-10T09:30:04.260Z,2025-12-10T09:30:04.260Z,9bow,webapp|react|wasm|generative-user-interface|browser-side-tool-calling|angular|genui|hashbrown,news
8388,DSPydantic: DSPy를 활용한 Pydantic 모델 자동 최적화 도구,https://discuss.pytorch.kr/t/dspydantic-dspy-pydantic/8388,dspydantic-dspy-pydantic,298,0,2025-12-10T03:30:10.436Z,2025-12-10T03:30:10.436Z,2025-12-10T03:30:10.436Z,9bow,pydantic|dspy|model-optimization|pydanticoptimizer|dspydantic,news
8385,The LLM Evaluation Guidebook: Hugging Face가 공개한 LLM 평가를 위한 종합적이고 실질적인 안내서,https://discuss.pytorch.kr/t/the-llm-evaluation-guidebook-hugging-face-llm/8385,the-llm-evaluation-guidebook-hugging-face-llm,773,0,2025-12-09T21:30:13.185Z,2025-12-09T21:30:13.185Z,2025-12-09T21:30:13.185Z,9bow,huggingface|llm-evaluation|benchmark|evaluation-tool|llm-benchmark|guide|evaluation-framework|evaluation-datasets|llm-evaluation-guidebook,news
8386,NeMo Data Designer: 고품질 합성 데이터 생성을 위한 프레임워크 (feat. NVIDIA),https://discuss.pytorch.kr/t/nemo-data-designer-feat-nvidia/8386,nemo-data-designer-feat-nvidia,357,0,2025-12-09T09:30:03.864Z,2025-12-09T09:30:03.864Z,2025-12-09T09:30:03.864Z,9bow,nemo|nvidia-nemo|nemo-data-designer,news
8377,AgentPG: PostgreSQL을 AI 에이전트의 지능형 저장소로 활용하는 프로젝트 (w/ golang),https://discuss.pytorch.kr/t/agentpg-postgresql-ai-w-golang/8377,agentpg-postgresql-ai-w-golang,366,0,2025-12-08T21:30:03.219Z,2025-12-08T21:30:03.219Z,2025-12-08T21:30:03.219Z,9bow,postgresql|agent-memory-module|golang|agentpg,news
